Customer_ID,Service_Name,Service_Type,Purchase_Date,Number_of_Classes_Purchased,Price_Per_Class,Total_Price,Price_After_Discount,Month
56,HIIT Workouts,personal training,4/24/2023,10,33.80567483,338.0567483,338.0567483,4
57,Stress Relief Meditation,1:1 coaching,7/9/2023,5,37.68782481,188.4391241,170.0745433,7
57,Stress Relief Meditation,1:1 coaching,8/7/2023,5,32.02806685,160.1403343,160.1403343,8
58,Pilates,1:1 coaching,8/10/2023,10,46.82844501,468.2844501,468.2844501,8
58,Advanced Yoga,personal training,8/5/2023,5,26.5983339,132.9916695,132.9916695,8
59,Mobility Drills,1:1 coaching,10/21/2022,15,42.39832482,635.9748724,635.9748724,10
59,Pilates,1:1 coaching,1/30/2023,5,32.10251336,160.5125668,160.5125668,1
59,HIIT Workouts,personal training,3/4/2023,15,27.09146007,406.371901,406.371901,3
59,Advanced Yoga,1:1 coaching,6/18/2023,5,24.18476647,120.9238323,120.9238323,6
60,Stress Relief Meditation,1:1 coaching,12/13/2022,15,30.3834756,455.7521339,422.1907382,12
60,Yoga Basics,personal training,2/20/2023,10,34.69907056,346.9907056,346.9907056,2
60,Cardio Blast,1:1 coaching,5/8/2023,5,33.18824495,165.9412248,165.9412248,5
60,Yoga Basics,1:1 coaching,3/10/2023,15,41.77339877,626.6009815,626.6009815,3
60,Yoga Basics,1:1 coaching,4/8/2023,10,36.20942273,362.0942273,362.0942273,4
60,Pilates,1:1 coaching,4/15/2023,5,40.35932438,201.7966219,201.7966219,4
60,Yoga Basics,1:1 coaching,12/24/2022,5,30.16171055,150.8085527,150.8085527,12
60,Pilates,personal training,3/27/2023,10,32.75367075,327.5367075,266.1546391,3
60,Stress Relief Meditation,personal training,1/24/2023,5,41.44811148,207.2405574,207.2405574,1
60,Stress Relief Meditation,1:1 coaching,7/5/2023,5,38.60509232,193.0254616,149.4564586,7
60,Wellness Coaching,1:1 coaching,12/1/2022,15,31.26921535,469.0382302,469.0382302,12
61,Strength Training,personal training,11/22/2022,15,25.87492511,388.1238766,388.1238766,11
61,Stress Relief Meditation,personal training,4/13/2023,10,41.20550924,412.0550924,412.0550924,4
61,Yoga Basics,personal training,10/22/2022,10,31.49197258,314.9197258,314.9197258,10
61,Wellness Coaching,personal training,10/8/2022,10,36.60219822,366.0219822,366.0219822,10
61,Mobility Drills,1:1 coaching,4/15/2023,10,33.27266179,332.7266179,311.5024512,4
61,Stress Relief Meditation,personal training,5/5/2023,5,40.01673935,200.0836968,200.0836968,5
61,HIIT Workouts,1:1 coaching,4/15/2023,15,39.03649438,585.5474157,585.5474157,4
61,Core Strengthening,1:1 coaching,3/8/2023,5,39.98658258,199.9329129,166.9362611,3
61,Core Strengthening,1:1 coaching,11/6/2022,10,29.16537164,291.6537164,243.2277063,11
61,Advanced Yoga,1:1 coaching,6/4/2023,5,27.78302319,138.915116,122.6866988,6
61,Advanced Yoga,personal training,9/6/2022,10,36.21660848,362.1660848,339.7542306,9
61,Advanced Yoga,1:1 coaching,10/9/2022,10,41.81952101,418.1952101,418.1952101,10
61,Core Strengthening,personal training,8/26/2022,5,38.10530082,190.5265041,190.5265041,8
63,Strength Training,personal training,8/7/2023,15,29.73848471,446.0772707,415.2101737,8
64,Strength Training,1:1 coaching,12/13/2022,10,32.00658611,320.0658611,250.5189863,12
64,Core Strengthening,personal training,6/16/2023,10,37.35084048,373.5084048,373.5084048,6
64,Cardio Blast,1:1 coaching,4/27/2023,10,32.67491915,326.7491915,326.7491915,4
64,Mobility Drills,personal training,6/23/2023,5,28.74125573,143.7062786,112.638893,6
64,Core Strengthening,personal training,5/31/2023,5,38.00719704,190.0359852,190.0359852,5
64,Yoga Basics,personal training,4/13/2023,15,31.66837929,475.0256893,475.0256893,4
64,Yoga Basics,1:1 coaching,4/4/2023,15,27.59591017,413.9386525,413.9386525,4
64,HIIT Workouts,1:1 coaching,2/11/2023,10,27.13742019,271.3742019,237.6967444,2
64,Core Strengthening,personal training,10/26/2022,15,40.5635386,608.453079,608.453079,10
64,HIIT Workouts,personal training,2/16/2023,15,29.94781426,449.2172139,420.9760351,2
64,Stress Relief Meditation,1:1 coaching,11/28/2022,15,41.14291771,617.1437656,617.1437656,11
65,Wellness Coaching,1:1 coaching,5/28/2023,15,45.78412274,686.761841,559.9345047,5
65,Cardio Blast,personal training,12/22/2022,10,45.80755997,458.0755997,458.0755997,12
65,Yoga Basics,1:1 coaching,9/8/2022,5,28.82419496,144.1209748,144.1209748,9
65,Stress Relief Meditation,personal training,5/5/2023,15,32.96924466,494.5386699,494.5386699,5
65,Strength Training,1:1 coaching,9/24/2022,5,38.96979578,194.8489789,194.8489789,9
65,Advanced Yoga,1:1 coaching,8/9/2023,5,42.66630132,213.3315066,213.3315066,8
65,Yoga Basics,1:1 coaching,12/14/2022,15,22.22544888,333.3817332,333.3817332,12
65,Stress Relief Meditation,personal training,4/12/2023,5,41.96207684,209.8103842,209.8103842,4
65,Mobility Drills,1:1 coaching,2/5/2023,10,24.60929721,246.0929721,223.7614099,2
65,Advanced Yoga,personal training,3/14/2023,5,28.60899397,143.0449699,143.0449699,3
65,Core Strengthening,personal training,9/27/2022,5,42.27714165,211.3857082,211.3857082,9
66,Stress Relief Meditation,1:1 coaching,9/22/2022,15,36.00913957,540.1370935,417.4334614,9
66,Stress Relief Meditation,1:1 coaching,10/6/2022,5,25.97360522,129.8680261,129.8680261,10
66,Core Strengthening,1:1 coaching,10/22/2022,10,35.64178484,356.4178484,356.4178484,10
67,Strength Training,personal training,4/10/2023,5,27.70183041,138.509152,138.509152,4
67,Mobility Drills,1:1 coaching,11/9/2022,10,25.09357262,250.9357262,250.9357262,11
67,Advanced Yoga,1:1 coaching,8/8/2023,15,35.60105738,534.0158608,534.0158608,8
67,Cardio Blast,1:1 coaching,4/28/2023,5,43.72138658,218.6069329,218.6069329,4
67,Cardio Blast,personal training,9/11/2022,15,27.70977352,415.6466029,415.6466029,9
67,Wellness Coaching,personal training,11/7/2022,15,47.12750475,706.9125713,706.9125713,11
68,Stress Relief Meditation,1:1 coaching,7/7/2023,15,41.21966786,618.2950179,587.380267,7
68,Wellness Coaching,personal training,8/26/2022,10,32.02807434,320.2807434,304.2667062,8
68,Cardio Blast,personal training,7/1/2023,10,34.75078236,347.5078236,330.1324324,7
68,Strength Training,1:1 coaching,4/11/2023,15,39.43324415,591.4986622,561.9237291,4
69,Advanced Yoga,1:1 coaching,2/12/2023,5,27.61746407,138.0873203,138.0873203,2
69,HIIT Workouts,1:1 coaching,4/23/2023,10,43.98566415,439.8566415,439.8566415,4
69,Core Strengthening,personal training,4/25/2023,15,40.76052949,611.4079424,611.4079424,4
69,Core Strengthening,personal training,9/23/2022,15,33.19213278,497.8819918,497.8819918,9
69,Yoga Basics,personal training,9/2/2022,10,41.4494391,414.494391,414.494391,9
69,Mobility Drills,1:1 coaching,6/27/2023,10,39.33081215,393.3081215,393.3081215,6
69,Stress Relief Meditation,1:1 coaching,5/13/2023,15,37.86581979,567.9872968,483.7576867,5
69,HIIT Workouts,1:1 coaching,12/1/2022,15,34.51041207,517.6561811,517.6561811,12
69,Yoga Basics,personal training,2/9/2023,10,40.39107366,403.9107366,403.9107366,2
71,Core Strengthening,1:1 coaching,2/18/2023,15,39.43222366,591.4833549,591.4833549,2
71,Stress Relief Meditation,1:1 coaching,6/1/2023,15,34.87644294,523.1466441,523.1466441,6
71,HIIT Workouts,1:1 coaching,5/18/2023,15,35.25220121,528.7830181,528.7830181,5
73,Pilates,personal training,3/21/2023,15,45.64700636,684.7050954,533.8264781,3
73,HIIT Workouts,1:1 coaching,9/6/2022,5,45.11765457,225.5882729,225.5882729,9
73,Cardio Blast,personal training,4/9/2023,5,26.83315441,134.165772,134.165772,4
73,Pilates,1:1 coaching,10/22/2022,15,37.51699888,562.7549833,562.7549833,10
73,Pilates,personal training,12/13/2022,5,33.39266674,166.9633337,166.9633337,12
73,Strength Training,personal training,5/24/2023,15,28.79089036,431.8633554,346.0258192,5
73,HIIT Workouts,personal training,9/7/2022,5,42.19397206,210.9698603,210.9698603,9
73,Wellness Coaching,personal training,3/3/2023,5,37.5698189,187.8490945,187.8490945,3
73,Wellness Coaching,1:1 coaching,9/18/2022,10,39.79405274,397.9405274,397.9405274,9
73,Cardio Blast,personal training,4/19/2023,10,34.23219423,342.3219423,291.9904304,4
74,HIIT Workouts,personal training,8/29/2022,15,30.43152467,456.47287,417.4175919,8
74,Pilates,1:1 coaching,12/5/2022,10,35.85436002,358.5436002,358.5436002,12
74,Advanced Yoga,1:1 coaching,6/12/2023,15,38.81643282,582.2464922,582.2464922,6
74,Cardio Blast,personal training,4/21/2023,5,33.29152725,166.4576363,166.4576363,4
74,Yoga Basics,1:1 coaching,11/2/2022,5,39.9191871,199.5959355,199.5959355,11
74,HIIT Workouts,1:1 coaching,12/8/2022,15,40.88088527,613.2132791,613.2132791,12
74,Wellness Coaching,1:1 coaching,9/26/2022,5,32.19895394,160.9947697,160.9947697,9
74,Strength Training,personal training,5/3/2023,5,27.99755387,139.9877694,139.9877694,5
74,HIIT Workouts,personal training,5/30/2023,10,44.74788562,447.4788562,447.4788562,5
74,Strength Training,personal training,8/21/2023,5,25.88979801,129.44899,129.44899,8
74,Mobility Drills,1:1 coaching,12/12/2022,15,32.57845739,488.6768609,488.6768609,12
74,Advanced Yoga,personal training,5/30/2023,10,39.04850077,390.4850077,344.8794607,5
74,Wellness Coaching,1:1 coaching,5/24/2023,5,45.98187448,229.9093724,229.9093724,5
74,Core Strengthening,personal training,12/7/2022,10,32.85766532,328.5766532,328.5766532,12
74,Core Strengthening,1:1 coaching,11/9/2022,15,43.53147998,652.9721997,652.9721997,11
74,Advanced Yoga,personal training,7/28/2023,5,30.85704713,154.2852356,154.2852356,7
75,HIIT Workouts,1:1 coaching,3/1/2023,15,34.74818842,521.2228263,521.2228263,3
75,Pilates,personal training,8/11/2023,10,28.3242201,283.242201,283.242201,8
75,Yoga Basics,1:1 coaching,4/14/2023,5,32.66123906,163.3061953,163.3061953,4
75,Mobility Drills,personal training,10/22/2022,15,39.93578143,599.0367215,599.0367215,10
75,HIIT Workouts,1:1 coaching,3/23/2023,5,28.42439817,142.1219909,142.1219909,3
75,Wellness Coaching,personal training,3/28/2023,15,32.26307618,483.9461426,483.9461426,3
75,Stress Relief Meditation,1:1 coaching,11/7/2022,10,44.46135022,444.6135022,444.6135022,11
75,Strength Training,1:1 coaching,7/14/2023,10,24.7884176,247.884176,247.884176,7
75,Wellness Coaching,personal training,1/1/2023,15,32.70525748,490.5788622,490.5788622,1
75,Yoga Basics,personal training,4/4/2023,5,36.95451441,184.772572,184.772572,4
76,Advanced Yoga,1:1 coaching,10/3/2022,10,24.60811985,246.0811985,246.0811985,10
76,Advanced Yoga,personal training,5/26/2023,5,37.01014466,185.0507233,168.4065546,5
76,Pilates,1:1 coaching,4/3/2023,15,44.35386506,665.3079759,665.3079759,4
76,Mobility Drills,1:1 coaching,5/28/2023,10,38.58268358,385.8268358,385.8268358,5
76,Advanced Yoga,1:1 coaching,3/21/2023,10,41.38685796,413.8685796,413.8685796,3
76,Cardio Blast,1:1 coaching,2/11/2023,5,29.426104,147.13052,147.13052,2
76,Pilates,personal training,9/16/2022,10,44.98393958,449.8393958,449.8393958,9
77,Cardio Blast,personal training,12/19/2022,15,38.06088127,570.9132191,570.9132191,12
77,Strength Training,1:1 coaching,5/22/2023,10,30.95693608,309.5693608,309.5693608,5
77,Strength Training,personal training,9/25/2022,10,27.54861168,275.4861168,275.4861168,9
77,HIIT Workouts,1:1 coaching,11/20/2022,10,28.48031184,284.8031184,284.8031184,11
78,Advanced Yoga,1:1 coaching,4/15/2023,5,25.22674962,126.1337481,126.1337481,4
78,Advanced Yoga,personal training,1/8/2023,5,42.84415487,214.2207743,214.2207743,1
78,Advanced Yoga,personal training,6/6/2023,15,42.64471885,639.6707828,639.6707828,6
78,Cardio Blast,personal training,3/5/2023,15,32.84581461,492.6872191,392.1853963,3
78,Core Strengthening,personal training,8/3/2023,5,44.57417379,222.8708689,222.8708689,8
78,Wellness Coaching,personal training,10/19/2022,10,32.44861094,324.4861094,301.2639224,10
78,Core Strengthening,1:1 coaching,4/14/2023,5,31.0622119,155.3110595,121.3095418,4
78,Pilates,personal training,10/5/2022,5,32.60515163,163.0257581,163.0257581,10
79,HIIT Workouts,personal training,8/12/2023,15,38.74626367,581.1939551,581.1939551,8
79,Advanced Yoga,personal training,8/23/2023,15,35.66058264,534.9087395,534.9087395,8
79,Core Strengthening,personal training,2/17/2023,5,44.91896973,224.5948486,224.5948486,2
79,Core Strengthening,1:1 coaching,12/5/2022,10,31.50667005,315.0667005,315.0667005,12
79,Advanced Yoga,1:1 coaching,10/8/2022,15,24.60647431,369.0971147,369.0971147,10
79,Stress Relief Meditation,personal training,4/17/2023,10,42.81970622,428.1970622,428.1970622,4
80,Mobility Drills,1:1 coaching,1/7/2023,10,28.58196112,285.8196112,227.0667858,1
80,Wellness Coaching,personal training,11/28/2022,10,47.89432497,478.9432497,422.5333036,11
80,Mobility Drills,personal training,12/16/2022,15,31.34045077,470.1067615,470.1067615,12
80,Mobility Drills,personal training,4/4/2023,5,41.08387437,205.4193719,205.4193719,4
80,Core Strengthening,personal training,12/5/2022,15,47.64002897,714.6004346,714.6004346,12
80,Stress Relief Meditation,personal training,10/18/2022,15,42.35413181,635.3119771,635.3119771,10
80,Strength Training,personal training,10/26/2022,5,24.87728135,124.3864068,124.3864068,10
80,HIIT Workouts,1:1 coaching,4/27/2023,15,45.19418227,677.912734,677.912734,4
80,Advanced Yoga,personal training,11/6/2022,15,38.03575995,570.5363993,570.5363993,11
80,Core Strengthening,personal training,4/16/2023,10,36.58136558,365.8136558,365.8136558,4
80,Stress Relief Meditation,1:1 coaching,11/6/2022,10,39.88898649,398.8898649,398.8898649,11
81,Pilates,1:1 coaching,11/24/2022,5,29.28457762,146.4228881,139.1017437,11
81,Cardio Blast,1:1 coaching,10/28/2022,10,42.08898819,420.8898819,377.4255943,10
81,Mobility Drills,personal training,7/20/2023,10,27.68659343,276.8659343,261.0519162,7
81,Mobility Drills,personal training,4/24/2023,5,35.8745544,179.372772,170.4041334,4
81,Strength Training,personal training,12/24/2022,5,28.67687185,143.3843593,136.2151413,12
81,Core Strengthening,1:1 coaching,4/19/2023,15,29.45682136,441.8523204,419.7597043,4
81,Cardio Blast,personal training,7/26/2023,15,40.53442191,608.0163286,577.6155122,7
81,Strength Training,personal training,11/3/2022,10,25.24658753,252.4658753,239.8425815,11
81,Strength Training,personal training,8/5/2023,5,27.46880764,137.3440382,130.4768363,8
82,Strength Training,personal training,10/23/2022,10,40.09740328,400.9740328,349.3584955,10
82,Core Strengthening,personal training,5/4/2023,5,48.26301384,241.3150692,222.8907593,5
82,Advanced Yoga,1:1 coaching,11/20/2022,10,30.51353524,305.1353524,305.1353524,11
82,HIIT Workouts,personal training,8/2/2023,10,33.58146827,335.8146827,335.8146827,8
82,HIIT Workouts,personal training,12/26/2022,5,34.99053336,174.9526668,174.9526668,12
82,Pilates,personal training,1/14/2023,5,36.22555771,181.1277886,181.1277886,1
82,Cardio Blast,1:1 coaching,12/30/2022,5,40.83985327,204.1992663,184.7750934,12
82,Mobility Drills,1:1 coaching,5/25/2023,10,30.55121884,305.5121884,305.5121884,5
82,Pilates,1:1 coaching,3/24/2023,10,32.60191768,326.0191768,261.4402302,3
82,Yoga Basics,personal training,6/17/2023,15,26.4855255,397.2828825,397.2828825,6
82,Mobility Drills,1:1 coaching,4/12/2023,10,43.50680465,435.0680465,435.0680465,4
82,Advanced Yoga,personal training,4/11/2023,15,32.03582483,480.5373725,480.5373725,4
83,Mobility Drills,1:1 coaching,3/31/2023,15,34.81331414,522.1997121,450.1621951,3
83,Pilates,personal training,1/11/2023,10,43.31585275,433.1585275,433.1585275,1
84,Wellness Coaching,1:1 coaching,7/18/2023,15,34.46508565,516.9762848,516.9762848,7
84,HIIT Workouts,personal training,12/5/2022,10,29.05076762,290.5076762,290.5076762,12
84,Cardio Blast,1:1 coaching,4/4/2023,5,40.74791638,203.7395819,203.7395819,4
84,Pilates,1:1 coaching,4/27/2023,10,43.67987028,436.7987028,393.579033,4
85,Stress Relief Meditation,personal training,5/1/2023,10,36.97583217,369.7583217,351.2704056,5
85,Advanced Yoga,personal training,8/8/2023,15,40.583745,608.7561749,578.3183662,8
85,Cardio Blast,personal training,9/10/2022,15,42.75186622,641.2779933,609.2140936,9
85,Stress Relief Meditation,personal training,3/3/2023,10,25.42882075,254.2882075,241.5737971,3
85,Advanced Yoga,personal training,8/25/2022,5,31.85711542,159.2855771,151.3212982,8
87,HIIT Workouts,1:1 coaching,2/8/2023,15,45.21818475,678.2727712,678.2727712,2
87,HIIT Workouts,1:1 coaching,4/20/2023,5,32.25111996,161.2555998,161.2555998,4
87,Core Strengthening,personal training,8/28/2022,15,36.22620521,543.3930781,543.3930781,8
87,Wellness Coaching,1:1 coaching,12/22/2022,15,33.95207944,509.2811917,509.2811917,12
87,Cardio Blast,1:1 coaching,7/25/2023,5,39.70497712,198.5248856,198.5248856,7
87,Stress Relief Meditation,1:1 coaching,3/11/2023,15,30.90044906,463.5067359,463.5067359,3
87,Stress Relief Meditation,1:1 coaching,10/31/2022,5,31.65445773,158.2722886,158.2722886,10
87,Strength Training,1:1 coaching,4/29/2023,10,37.69432209,376.9432209,351.0754109,4
87,Yoga Basics,personal training,4/10/2023,5,22.95080578,114.7540289,114.7540289,4
87,Mobility Drills,1:1 coaching,1/17/2023,15,34.40170514,516.0255771,516.0255771,1
88,Strength Training,personal training,4/25/2023,15,26.23263862,393.4895793,393.4895793,4
88,Mobility Drills,personal training,6/14/2023,10,37.32888194,373.2888194,373.2888194,6
88,Pilates,personal training,6/9/2023,5,45.26535502,226.3267751,226.3267751,6
88,Mobility Drills,1:1 coaching,5/9/2023,15,25.89651485,388.4477227,388.4477227,5
88,Yoga Basics,personal training,2/17/2023,5,28.59850436,142.9925218,142.9925218,2
88,Advanced Yoga,1:1 coaching,6/11/2023,10,27.03920382,270.3920382,270.3920382,6
88,Cardio Blast,1:1 coaching,3/16/2023,5,37.27663074,186.3831537,186.3831537,3
88,Advanced Yoga,personal training,9/1/2022,15,35.74288603,536.1432905,536.1432905,9
88,Yoga Basics,1:1 coaching,5/31/2023,10,33.68637135,336.8637135,336.8637135,5
88,Advanced Yoga,1:1 coaching,10/11/2022,5,34.42404746,172.1202373,172.1202373,10
89,Mobility Drills,1:1 coaching,1/2/2023,5,28.71086966,143.5543483,143.5543483,1
89,Pilates,1:1 coaching,11/8/2022,15,45.50792969,682.6189453,682.6189453,11
89,Core Strengthening,1:1 coaching,4/25/2023,10,41.06405482,410.6405482,410.6405482,4
89,HIIT Workouts,personal training,11/5/2022,15,43.20458364,648.0687545,648.0687545,11
89,Yoga Basics,1:1 coaching,11/17/2022,10,40.5759366,405.759366,405.759366,11
89,Mobility Drills,personal training,4/23/2023,5,41.10042232,205.5021116,205.5021116,4
89,Pilates,1:1 coaching,4/6/2023,10,40.91357855,409.1357855,409.1357855,4
89,Core Strengthening,personal training,10/29/2022,10,41.78481014,417.8481014,417.8481014,10
89,Pilates,personal training,9/23/2022,5,32.53975374,162.6987687,162.6987687,9
89,Mobility Drills,1:1 coaching,9/18/2022,5,42.48299739,212.4149869,172.5676881,9
89,Cardio Blast,1:1 coaching,4/29/2023,15,26.30936089,394.6404134,394.6404134,4
89,Core Strengthening,personal training,2/22/2023,15,42.8386018,642.579027,642.579027,2
