Name,Address,Latitude,Longitude,Location Type,Avg Review,Closure Status,Price Level,Review Date,Ratings,Comment,Covid Safety Mentions,Crowdedness Mentions,Outdoor Seating Mentions,Seating Mentions,Staff Mentions,Curbside Pickup,Delivery,Dine In,Drive Through,In Store Pickup,In Store Shopping,No Contact Delivery,On Site Services,Online Appointments,Online Classes,Takeaway
Do Not Sit On The Furniture,"423 16th St, Miami Beach, FL 33139, United States",25.789297,-80.1322906,Nightclub,4.1,,,4 months ago, 1 star ,Never coming back here again. My friend got kicked out because they had it out for him. Supposedly because he wasn’t wearing a mask but I wasn’t either.  One of the staff threatened me and told me to wait until he gets off so we could fight …,TRUE,FALSE,FALSE,FALSE,TRUE,,,FALSE,,,,,,,,
Drive In Theater at Dezerland Park Miami,"14401 NE 19th Ave, North Miami, FL 33181",25.9086234,-80.1600921,Movie theater,3.2,,,8 months ago, 2 stars ,Not enforcing strict rules in regards to Covid-19 and no wearing masks. They had also said that they would arrange cars by size and had a larger sized car parked in front of mine and barely saw the screen. Asked staff to maybe move the …,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Duck Tours South Beach,"1661 James Ave, Miami Beach, FL 33139, United States",25.7912273,-80.1306316,Sightseeing Tour Agency,4.3,,,a month ago, 1 star ,"The Groupon reviews sold me a dream. The tour had a rocky start because the guide stopped the line due to another customer not  having on a mask. That made me happy initially due to COVID; however, a family of 5 entered the tour maskless …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Duck Tours South Beach,"1661 James Ave, Miami Beach, FL 33139, United States",25.7912273,-80.1306316,Sightseeing Tour Agency,4.3,,,7 months ago, 5 stars ,Really enjoyed the tour itself but the only that bothered us was that even though the speaker kept announcing we MUST wear mask. He NEVER said anything to the family of 12 that did NOT wear their mask thru the whole trip. And I really think that was disrespectful to ALL the other that did follow the rules.....,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Dunkin',"341 W 41st St, Miami Beach, FL 33140, United States",25.8140396,-80.1273325,Coffee shop,3.9,,,2 months ago, 4 stars ,Shop clean... spaced 6ft apart n ordered my usual.....face mask  required except to eat! Just wanted my Joe for energy on my birthday...was OK ....not same in ATL  but it'll do!! #canyousayhazelnut,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,,,,TRUE,,,,TRUE
Dunkin',"341 W 41st St, Miami Beach, FL 33140, United States",25.8140396,-80.1273325,Coffee shop,3.9,,,7 months ago, 5 stars ,"Very clean, Parking you have to find one but not to far mask is required. there were a few people in line but it was moving fast. The employees are friendly and helpful. The young lady took my order I got 2 dozen donuts they were fresh and taste delicious. Over all excellent service",TRUE,FALSE,FALSE,FALSE,TRUE,,,TRUE,,,,TRUE,,,,TRUE
Dunkin',"341 W 41st St, Miami Beach, FL 33140, United States",25.8140396,-80.1273325,Coffee shop,3.9,,,2 months ago, 4 stars ,"Great, clean, everyone had masks, and kept distance. Coffee and doughnuts were delicious.",TRUE,FALSE,FALSE,FALSE,FALSE,,,TRUE,,,,TRUE,,,,TRUE
Dunkin',"341 W 41st St, Miami Beach, FL 33140, United States",25.8140396,-80.1273325,Coffee shop,3.9,,,2 months ago, 1 star ,If you want to catch Covid this is the place to go they touch the rim of your coffee cups with their entire hand before putting the cap on it prior to  pouring the coffee. No gloves disgusting health habits rather than embarrass the girl …,TRUE,FALSE,FALSE,FALSE,FALSE,,,TRUE,,,,TRUE,,,,TRUE
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,a month ago on Priceline,44326,+ The room was exceptionally clean.  Almost everyone adhered to the mandatory mask rule.  - Very long wait time to speak to guest services. The food was just okay at the marketplace.  The menu was limited for Valentine's day weekend.  Very little food was given.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,a month ago on Google,44260,Stayed for bachelorette weekend. We booked to stay on the same floor; however when we arrived we were given rooms on different  floors. Room had a great balcony with a view of the ocean.;however due to covid we were told there would be no …,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,3 months ago on Google,44291,"My suite was amazing the photos on the hotel's website does not give this suite justice. I was quite disappointed with the Eden Roc's website not being forthcoming with Covid-19 restrictions in their entirety. So, here's what I was not …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,6 months ago on Google,44321,The overall experience was phenomenal .  Raul from the reservations department and Carlos from front desk made sure our stay was perfect . Covid 19 precautions were in place. We felt very safe . The room was spacious and with a nice view . …,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,5 months ago on Orbitz.com,44321,During Covid I felt completely safe! Checking body temperature before entry while having  Masks & Hand Sanitizer available was a major plus for me. The staff was extremely nice throughout my entire stay.,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,4 months ago on Google,44321,"I enjoyed my stay! My junior suite was beautiful and spacious. Hotel staff was nice and friendly. Eventhough lots wasn't offered due to Covid restrictions, my room and balcony made up for it! I'll definitely be back.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,3 months ago on Google,44321,Pools & Rooms are amazing! Can't wait to visit post-covid to take advantage of all facilities & outlets.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,2 months ago on Google,44201,"If you have concerns about coronavirus, this may not be the place for you.

We reserved an oceanfront suite for 6 nights after Christmas.  Up until our trip, We went back and forth debating on whether is would be safe enough to travel. …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,7 months ago on Google,44321,"The service at Eden Roc was phenomenal!! This was my second time staying at this hotel and I was even more impressed with everything ( especially during covid) from the room/ hotel cleanliness, the staff and amenities. Carlos ( front desk …",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,7 months ago on Google,44291,We were there during the virus so it was quite empty and service levels were low.  Still a good location and nice pools.  The clientele was a bit odd  even for Miami.  A lot of inappropriate swimsuits on fat bodies,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,5 months ago on Google,44260,The view was beautiful the service  .. no service..  my husband Had to bring in his own luggage up to the Room and we had to bring it down The showers had mildew on the floor The refrigerator was none working because of coronavirus makes no difference Everything was overpriced....,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,8 months ago on Priceline,44206,+ The valet and check in & check out representatives were the only good experience.  - Yes! Pool staff is rude and not helpful even though you want to spend your money. The phone doesnâ€™t work. The desk does not answer the phone. No ice machines & to get ice you have to go down and wait in a line. Very low staffed but understand COVID,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, United States",25.8195246,-80.1219038,4-star hotel,4.3,,,9 months ago on Google,44201,"Do not come during covid, worse service that I’ve had",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Elev8tion Fitness,"1625 N Miami Ave, Miami, FL 33136, United States",25.790966,-80.194476,Gym,4.6,,,4 months ago, 1 star ,"Canceled back when Covid! I moved out of Miami been charging $95 last 3months, I called they gave me a wrong email! Come on! iF I want to cancel just f...ing cancel by a simple phone call to the gym stop being shady!!",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
El Patio Supermarket Supermarket and Bodega,"1967 71st St, Miami Beach, FL 33141",25.8514138,-80.1415124,Grocery store,4.9,,,3 months ago, 5 stars ,"(Translated by Google) Super attention, cleanliness, order, health prevention, Covid19, special place for lunch, breakfast, thank you very much Patio Supermarket

Super care, cleanliness, order, health prevention, Covid19, special place for …",TRUE,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,TRUE,,,,,
Equinox South Beach,"520 Collins Ave, Miami Beach, FL 33139, United States",25.7749867,-80.1331203,Gym,4.3,,,2 months ago, 5 stars ,"Everything’s very cleaned and sanitized. Social distancing and masks are always active. Great location, awesome club!",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Equinox South Beach,"520 Collins Ave, Miami Beach, FL 33139, United States",25.7749867,-80.1331203,Gym,4.3,,,6 months ago, 2 stars ,"Coming from a Manhattan Equinox, I had high expectations. Unfortunately due to COVID and experiences at this location, I must give it a below satisfactory review.

Good: The location is perfect. Parking is not free but most places in SoBe …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Equinox South Beach,"520 Collins Ave, Miami Beach, FL 33139, United States",25.7749867,-80.1331203,Gym,4.3,,,4 months ago, 5 stars ,"Just joined and my experience has been even better than expected so far! While some amenities are still closed (understandably) due to covid, the group classes and personal training (w/ Philip) have been great. Front desk staff is always …",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Equinox South Beach,"520 Collins Ave, Miami Beach, FL 33139, United States",25.7749867,-80.1331203,Gym,4.3,,,4 months ago, 1 star ,"Despite pausing my membership due to COVID, I’m shocked that equinox would unilaterally begin charging its members without notifying them during a time like this. When calling to find out why I had been charged the corporate team told me …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Gelato-go by Dolci di Sicilia,"725 71st St, Miami Beach, FL 33141, United States",25.856142,-80.125781,Pastry shop,4.6,,,9 months ago, 1 star ,I went today at 11 am the cashier had no mask on she kept on scratching her nose and counting money she did not clean her hands what’s so ever after touching the money I had asked her to wash her hands before making my coffee and she didn’t …,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,,,TRUE,,,,
George's Restaurant & Lounge,"300 72nd St, Miami Beach, FL 33141, United States",25.8569473,-80.1216497,Italian restaurant,4.6,,,8 months ago, 5 stars ,"George's through this Covid is all class and the staff are attentive and respectful. We enjoy going there and the patio is comfortable with high back chairs or high tops. Having been there 20 years, you won't find anyone having a bad experience at George's. Good work guys and keep it up!",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,TRUE,,,,TRUE,,,,
Gino’s Bottega Italiana,"6606 Collins Ave, Miami Beach, FL 33141, United States",25.8498629,-80.1205146,Italian restaurant,4.6,,,3 weeks ago, 1 star ,"If you like child size portions, this is the place. If you like food with zero flavor, this is your place. If you like your waiter looking down at you, taking your order with the mask below his nose, this is your place. I find it hard to …",TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,,,,,,TRUE
GOOD VIBE BARBERS,"7601 E Treasure Dr # Cu-4, North Bay Village, FL 33141",25.847429,-80.1459527,Barber shop,4.5,,,7 months ago, 3 stars ,Good cuts but wasn't wearing mask properly. Hope I don't get covid :(,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Haulover Park,"10800 Collins Ave, Miami Beach, FL 33154, United States",25.9114426,-80.1234842,Park and Garden,4.7,,,6 months ago, 5 stars ,Very nice beach and now they are on the top of keeping it clean and ensure everyone when walk around wear a mask and when you are taking your spot on the beach you are at least 6 feet or more apart from any other. When the park is full they don't let more people in. People over there are very respectful as well. Good place to go :),TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Haulover Park,"10800 Collins Ave, Miami Beach, FL 33154, United States",25.9114426,-80.1234842,Park and Garden,4.7,,,8 months ago, 3 stars ,"My partner and I went to the dog beach part around 10 AM. Everyone was respectful and kept their distance. Some people would approach one at a time with a mask on and ask to pet dogs... If we replied no, everyone seemed to understand. I …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Haulover Park,"10800 Collins Ave, Miami Beach, FL 33154, United States",25.9114426,-80.1234842,Park and Garden,4.7,,,7 months ago, 3 stars ,Normally Haulover is a great place for family fun and lots of food. But this time around they didn't allow us to grill so it was kind of a bad experience for me. I've been going to Haulover since I was a kid. This COVID-19 makes the beach a boring day out honestly,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Haulover Park,"10800 Collins Ave, Miami Beach, FL 33154, United States",25.9114426,-80.1234842,Park and Garden,4.7,,,3 months ago, 1 star ,No alloved to grill with the excuse covid even outside and 2 people,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Haulover Park,"10800 Collins Ave, Miami Beach, FL 33154, United States",25.9114426,-80.1234842,Park and Garden,4.7,,,8 months ago, 5 stars ,In times of COVID-19 is a safe place where people is self conscious and responsible. Social distance is kept without being enforced. I felt comfortable and secure.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Haulover Park,"10800 Collins Ave, Miami Beach, FL 33154, United States",25.9114426,-80.1234842,Park and Garden,4.7,,,8 months ago, 5 stars ,"Best little doggie Beach area in Miami Beach!
Currently open from 8am until 3pm
Good parking availability
Beach, showers and park available for dogs
Dogs have to enter the beach on a leash and u have to have a mask for now...
Majority of …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Haulover Park,"10800 Collins Ave, Miami Beach, FL 33154, United States",25.9114426,-80.1234842,Park and Garden,4.7,,,7 months ago, 5 stars ,Watch out for jelly fish but love this beach. They have 3 workers on mask patrol. Safety is top concern here.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Haulover Park,"10800 Collins Ave, Miami Beach, FL 33154, United States",25.9114426,-80.1234842,Park and Garden,4.7,,,6 months ago, 5 stars ,Social distancing was very visible and they are working hard to keep it safe!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Historic Virginia Key Beach Park,"4020 Virginia Beach Dr, Miami, FL 33149, United States",25.7351393,-80.1566212,City park,4.6,,,a week ago, 5 stars ,"Beautiful, quiet and clean! Family friendly place. There is a playground, place for swimming and bathrooms.
*** keep in mind with Covid, showers are closed.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Historic Virginia Key Beach Park,"4020 Virginia Beach Dr, Miami, FL 33149, United States",25.7351393,-80.1566212,City park,4.6,,,8 months ago, 4 stars ,"The area is well maintained and patrolled by law enforcement personnel. The beach area is clean, but the seaweed tended to be overtaking the water, which by the way was very warm. The beach was not crowded, must likely because of COVID-19.",TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Historic Virginia Key Beach Park,"4020 Virginia Beach Dr, Miami, FL 33149, United States",25.7351393,-80.1566212,City park,4.6,,,8 months ago, 5 stars ,Went on a Tuesday. Not crowded at all! Safe for social distancing. Beautiful beach!,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
