"iso2c","iso3c","country","year","gdp_percap","population","birth_rate","neonat_mortal_rate","region","income"
"AU","AUS","Australia",1992,18210.8006376604,17495000,15.1,4.2,"East Asia & Pacific","High income: OECD"
"AU","AUS","Australia",2004,31310.5019545347,20127400,12.3,3.3,"East Asia & Pacific","High income: OECD"
"AU","AUS","Australia",1995,20981.0293792794,18072000,14.2,3.7,"East Asia & Pacific","High income: OECD"
"AU","AUS","Australia",2011,41763.118511715,22340024,13.6,2.6,"East Asia & Pacific","High income: OECD"
"AW","ABW","Aruba",2002,,94995,13.387,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2001,,92894,13.776,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1995,,80326,16.692,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1996,,83195,16.135,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2011,36015.070459561,101936,10.597,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1997,,85447,15.603,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2000,,90858,14.187,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1994,,76700,17.27,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1990,,62148,19.571,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2008,,101342,11.36,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2007,,101218,11.661,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1993,,72498,17.859,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1992,,68235,18.446,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1999,,89004,14.627,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2012,,102393,10.403,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2004,,98742,12.657,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1998,,87276,15.099,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2005,,100031,12.313,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2006,,100830,11.98,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2009,,101416,11.079,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1991,,64623,19.021,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2013,,102921,10.244,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2014,,103441,10.124,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2003,,97015,13.015,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2010,,101597,10.823,,"Latin America & Caribbean","High income"
"AZ","AZE","Azerbaijan",2007,12477.3846859443,8581300,17.7,24.4,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1991,5558.8184131486,7271000,26.6,36.2,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2009,14900.5086642522,8947243,17,22.5,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1993,3361.0354966205,7495000,23.7,37,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2001,3942.0848821949,8111200,13.6,32.1,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2002,4393.9671993184,8171950,13.5,30.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2008,13799.7861400733,8763400,17.4,23.4,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1992,4334.4336641029,7382000,25.2,36.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2000,3534.3291476622,8048600,14.5,33.4,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1999,3136.0938931052,7982750,14.7,34.7,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2005,7169.1504310386,8391850,16.9,26.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1997,2634.1586308859,7838250,16.8,36.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2003,4945.9079163722,8234100,13.8,29.2,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2004,5551.4488418302,8306500,15.8,27.8,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2014,17584.6853479395,9535079,17.9,18.9,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2010,15627.6056198817,9054332,18.3,21.7,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2006,9830.1626057387,8484550,17.6,25.4,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1996,2471.5858792704,7763000,16.6,37.1,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1990,5502.4339886415,7159000,25.9,35.9,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2013,17174.3108809494,9416801,18.3,19.7,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2011,15754.1523626148,9173082,19.2,21,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1995,2420.444864397,7685000,18.9,37.4,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1998,2901.3516722254,7913000,15.7,35.8,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2012,16180.8871503048,9295784,18.8,20.4,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1994,2719.3402271871,7597000,21.4,37.3,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1999,4062.0086634941,3784389,10.748,7.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2010,8941.5227081761,3835258,9.272,5.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1992,,4301169,13.549,10.9,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1998,3658.558859433,3775898,11.297,7.8,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2009,8686.598414356,3837732,9.248,5.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2004,5723.554246771,3825872,8.772,5.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2006,7330.4094334517,3838504,8.891,5.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2002,4972.2789891407,3808347,9.191,5.7,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2003,5261.8980956006,3817313,8.903,5.4,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1997,3128.0024968417,3779354,11.769,8.4,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2005,6412.5498856036,3833377,8.781,5.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1994,913.0143160952,3992256,12.776,10,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1995,1158.7154935982,3879278,12.474,9.5,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2011,9422.2761082148,3832310,9.235,5,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2008,8796.2807533345,3839749,9.164,5.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1991,,4437898,14.066,11.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2001,4661.1453065161,3799747,9.627,6.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2014,10426.9172783872,3817554,8.947,4.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2007,8025.0232066942,3840418,9.036,5.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1993,,4141167,13.122,10.5,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1990,,4526996,14.664,11.3,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2013,10115.5404037591,3823533,9.062,4.5,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2000,4373.1250885612,3792878,10.168,6.6,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1996,2269.6038647532,3810649,12.154,9,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2012,9705.0139790188,3828419,9.159,4.7,"Europe & Central Asia","Upper middle income"
"BB","BRB","Barbados",1991,8499.5967865971,261281,15.829,11,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1992,8174.7553560732,262184,15.63,10.4,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2001,11386.8297453506,270686,13.581,8.8,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2007,15144.5807081617,276154,12.764,9.8,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2008,15444.6915253636,277315,12.67,9.5,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2009,14872.8644796034,278466,12.575,9.3,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2013,15876.6183024017,282503,12.188,8.4,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2011,15401.5496498863,280602,12.379,8.9,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2002,11622.6418159499,271479,13.394,9.2,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2000,11443.5765222148,269838,13.79,8.7,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1993,8402.7206685168,263091,15.423,9.9,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1994,8720.6355164317,264015,15.206,9.5,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2006,14563.9996966157,275040,12.862,9.9,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1990,8593.9440157293,260374,16.025,11.6,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1996,9555.7509308257,265940,14.742,8.9,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1997,10135.9305514593,266944,14.5,8.7,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1995,9053.4915103939,264962,14.979,9.2,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2014,16116.487565159,283380,12.098,8.2,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2010,15036.3625304529,279566,12.478,9.1,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2004,12540.4731724113,273091,13.088,9.8,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2003,12073.3902181049,272261,13.23,9.5,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2005,13421.014347625,274013,12.967,10,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1999,10742.9438469115,268920,14.018,8.6,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2012,15673.1733129577,281580,12.282,8.7,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1998,10585.9697074394,267949,14.256,8.6,"Latin America & Caribbean","High income"
"BD","BGD","Bangladesh",1995,1050.6544995387,118427768,31.057,51.8,"South Asia","Low income"
"BD","BGD","Bangladesh",2000,1304.4423579303,131280739,27.626,42.6,"South Asia","Low income"
"BD","BGD","Bangladesh",1991,871.0798765671,108509679,34.433,61,"South Asia","Low income"
"BD","BGD","Bangladesh",2005,1724.4277076008,142929979,24.152,35.5,"South Asia","Low income"
"BD","BGD","Bangladesh",1999,1235.1475151912,128746273,28.294,44.2,"South Asia","Low income"
"BD","BGD","Bangladesh",2009,2273.1642014109,149905836,21.763,30.2,"South Asia","Low income"
"BD","BGD","Bangladesh",1996,1094.5676934567,120987124,30.331,49.6,"South Asia","Low income"
"BD","BGD","Bangladesh",1990,834.0482083145,105983136,35.385,63.4,"South Asia","Low income"
"BD","BGD","Bangladesh",2014,3134.1542517551,159077513,19.796,24.2,"South Asia","Low income"
"BD","BGD","Bangladesh",2003,1495.5292207013,138600174,25.55,38.2,"South Asia","Low income"
"BD","BGD","Bangladesh",1997,1138.9342986541,123574107,29.638,47.7,"South Asia","Low income"
"BD","BGD","Bangladesh",2007,2031.7785215099,146592687,22.858,32.8,"South Asia","Low income"
"BD","BGD","Bangladesh",2004,1591.4043893167,140843786,24.846,36.8,"South Asia","Low income"
"BD","BGD","Bangladesh",1994,1000.2837630656,115913710,31.827,54,"South Asia","Low income"
"BD","BGD","Bangladesh",1992,918.4548687378,110987459,33.519,58.7,"South Asia","Low income"
"BD","BGD","Bangladesh",2010,2401.7187397781,151616777,21.298,28.9,"South Asia","Low income"
"BD","BGD","Bangladesh",2011,2579.3350480883,153405612,20.882,27.6,"South Asia","Low income"
"BD","BGD","Bangladesh",1998,1185.9877167733,126169583,28.961,45.9,"South Asia","Low income"
"BD","BGD","Bangladesh",2012,2764.7819283063,155257387,20.501,26.3,"South Asia","Low income"
"BD","BGD","Bangladesh",2013,2942.8100447725,157157394,20.142,25.2,"South Asia","Low income"
"BD","BGD","Bangladesh",2002,1424.3122333107,136228456,26.252,39.6,"South Asia","Low income"
"BD","BGD","Bangladesh",2008,2171.6297284589,148252473,22.283,31.5,"South Asia","Low income"
"BD","BGD","Bangladesh",1993,963.3034791127,113442354,32.648,56.4,"South Asia","Low income"
"BD","BGD","Bangladesh",2006,1871.000135463,144839238,23.484,34.2,"South Asia","Low income"
"BD","BGD","Bangladesh",2001,1375.759113568,133776064,26.945,41,"South Asia","Low income"
"BE","BEL","Belgium",1992,20657.5787667951,10045158,12.4,4.2,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",1998,24831.8389928821,10203008,11.2,3.3,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2007,36579.6181999703,10625700,11.7,2.5,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",1999,25922.8249628198,10226419,11.2,3.1,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",1994,21927.9381764186,10115603,11.5,3.9,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2009,37629.442841568,10796493,11.8,2.4,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2012,41930.6618333441,11128246,11.5,2.3,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",1990,19052.8751883483,9967379,12.4,4.6,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2000,28278.2982894566,10251250,11.4,3,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",1997,24303.3899025989,10181245,11.4,3.5,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2006,35071.3754851982,10547958,11.6,2.6,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",1995,22871.1590015667,10136811,11.4,3.8,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2010,39257.834474162,10895586,11.9,2.3,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2005,33042.8992844792,10478617,11.4,2.6,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2001,29198.0206374408,10286570,11.2,2.9,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2011,40858.7251704577,11047744,11.6,2.3,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2013,43057.2035921556,11182817,11.2,2.2,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2014,43409.2408923283,11231213,11.1,2.2,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2003,31052.3778339369,10376133,11,2.8,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2004,31975.6041802021,10421137,11.3,2.7,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2002,30767.2997489343,10332785,10.9,2.8,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",1993,20864.0066172883,10084475,12,4.1,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",2008,37846.9555911544,10709973,11.9,2.4,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",1996,23272.6243087044,10156637,11.5,3.6,"Europe & Central Asia","High income: OECD"
"BE","BEL","Belgium",1991,19973.5706049598,10004486,12.6,4.4,"Europe & Central Asia","High income: OECD"
"BF","BFA","Burkina Faso",1991,582.3961199473,9050090,47.296,45.8,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",1999,819.0421535353,11283016,46.445,43,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2010,1393.5627213063,15632066,42.261,30.4,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2003,966.30566165,12651596,45.487,39.6,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2014,1626.2669133017,17589198,40.025,27.2,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2002,904.6273874867,12290984,45.776,40.8,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",1997,732.4923129085,10665781,46.733,43.8,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",1990,530.785575625,8811033,47.417,46.3,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",1992,581.1943829525,9297116,47.197,45.4,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2012,1547.6493716972,16590813,41.105,28.6,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2001,878.6072474988,11943740,46.032,41.7,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2008,1300.4980685277,14709011,43.389,32.7,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",1998,772.5805970939,10969093,46.603,43.5,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",1996,696.5098127687,10372809,46.843,44,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2005,1096.6888679596,13421929,44.794,36.7,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2009,1308.5460457183,15165856,42.836,31.6,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2013,1583.1618654762,17084554,40.551,27.9,"Sub-Saharan Africa","Low income"
"BF","BFA","Burkina Faso",2011,1470.4351836995,16106851,41.679,29.4,"Sub-Saharan Africa","Low income"
